"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Nigeria","Market Average","Market Average","maize","2012-07-01","6864.36","7225.85","6508.68","6967.44","NGN"
"","Nigeria","Market Average","Market Average","maize","2012-08-01","7039.75","7387.95","6690.95","6857.05","NGN"
"","Nigeria","Market Average","Market Average","maize","2012-09-01","6995.9","7329.45","5844.14","5865.47","NGN"
"","Nigeria","Market Average","Market Average","maize","2012-10-01","5808.33","6408.56","5325.7","6217.69","NGN"
"","Nigeria","Market Average","Market Average","maize","2012-11-01","6264.5","6736.85","5799.76","6489.36","NGN"
"","Nigeria","Market Average","Market Average","maize","2012-12-01","6763.84","7179.16","6336.85","6482.71","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-01-01","6563.29","6938.46","6189.72","6738.93","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-02-01","6746.67","7112.27","6388.09","6684.82","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-03-01","6876.96","7405.02","6537.67","7381.51","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-04-01","7480.37","7903.85","7057.95","7399.94","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-05-01","7593.62","7998.09","7203.49","7719.08","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-06-01","7757.97","8623.53","7367.92","8612.99","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-07-01","8869.62","9428.49","8296.88","8636.44","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-08-01","8834.3","9347.76","7814.43","7965.46","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-09-01","7863.22","8411.63","7304.13","7506.29","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-10-01","7492.68","7960.06","6189.06","6232.77","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-11-01","6255.58","6937.96","5679.81","6658.46","NGN"
"","Nigeria","Market Average","Market Average","maize","2013-12-01","6685.8","7226.77","5995.16","6232.97","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-01-01","6503.36","7331.91","6040.4","7262.62","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-02-01","7348.9","7936.92","6479.19","6532.99","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-03-01","6689.97","7247.9","6165.09","7124.91","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-04-01","7114.91","7626.86","6338.26","6347.75","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-05-01","6459.25","6920.5","5993.94","6217.71","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-06-01","6192.1","6589.59","5795.24","6200.87","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-07-01","6292.08","6642.46","5941.62","6182.29","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-08-01","6345.26","6672.39","5970.81","6051.59","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-09-01","6048.06","6372.86","5620.88","5700.11","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-10-01","5771.32","6089.5","5426.99","5860.12","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-11-01","5901.2","6228.14","5577.57","5907.9","NGN"
"","Nigeria","Market Average","Market Average","maize","2014-12-01","6090.16","6389.68","5701.41","5727.58","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-01-01","5723.14","6027.76","5281.52","5329.27","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-02-01","5352.85","5654.15","4896.97","4965.12","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-03-01","4985.6","5286.34","4688.27","5057.85","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-04-01","5147.01","5455.7","4873.29","5383.18","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-05-01","5538.92","5882","5245.72","5771.71","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-06-01","5903.6","6220.86","5438.97","5534.98","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-07-01","5577.53","5905.54","5257.83","5516.01","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-08-01","5532.33","5844.34","5239.35","5716.84","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-09-01","5848.01","6185.23","5551.68","5965.52","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-10-01","6129.48","6438.34","5784.89","5939.69","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-11-01","5972.97","6278.38","5659.89","5965.73","NGN"
"","Nigeria","Market Average","Market Average","maize","2015-12-01","6040.2","6338.75","5724.81","5837.39","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-01-01","5915.77","6654.91","5625.99","6632.77","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-02-01","6776.25","7360.93","6326.78","7312.88","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-03-01","7617.81","8168.63","7126.95","7766.45","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-04-01","7881.78","8426.13","7410.29","8187.5","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-05-01","8290.32","9367.8","7822.85","9320.41","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-06-01","9626.22","11004.09","8975.88","10980.19","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-07-01","11391.76","12391","10478.37","11517.29","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-08-01","11811.38","13250.91","10977.6","13152.28","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-09-01","13207.83","14237.62","12053.9","12640.11","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-10-01","13047.97","13933.87","11467.44","11596.97","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-11-01","11451.78","12508.7","10546.28","12071.62","NGN"
"","Nigeria","Market Average","Market Average","maize","2016-12-01","12186.39","13043.64","11355.76","12409.07","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-01-01","12877.14","13775.68","12142.53","13201.48","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-02-01","13398.45","14185.1","12549.4","13415.05","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-03-01","13564.64","14324.37","12804.91","13845.85","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-04-01","14125.3","15021.78","13394.3","14849.26","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-05-01","15103.55","15900.94","14276.75","14887.69","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-06-01","15171.11","15926.44","14383.31","14993.69","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-07-01","15037.85","15795.7","14297.57","15437.14","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-08-01","15724.96","16509.64","14296.82","14608.65","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-09-01","14793.2","15644.7","12793.34","12872.91","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-10-01","12748.22","13689.42","11326.91","11455.82","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-11-01","11420.42","12266.22","9597.41","9649.96","NGN"
"","Nigeria","Market Average","Market Average","maize","2017-12-01","9691.29","10523.32","8824.86","9819.13","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-01-01","9819.52","10526.01","9113.02","9957.28","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-02-01","10323.5","10910.29","9736.53","9992.29","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-03-01","10076.41","10618.05","9547.72","10028.6","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-04-01","10092.29","10674.08","9588.87","10567.99","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-05-01","10805.37","11359.27","10247.54","10764.03","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-06-01","10975.64","11513.69","10422.75","11029.2","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-07-01","11108.9","11658.02","10361.36","10488.04","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-08-01","10603.44","11154.95","9941.14","10156.67","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-09-01","10179.84","10724.14","9533.8","10198.47","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-10-01","10345.06","10892.27","9652.97","9839.69","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-11-01","10022.39","10550.84","8624.34","8720.41","NGN"
"","Nigeria","Market Average","Market Average","maize","2018-12-01","8653.63","9274.4","8014.18","8474.98","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-01-01","8466.25","8986.61","7941.94","8289.61","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-02-01","8521.61","8978.69","8043.79","8340.91","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-03-01","8443.06","8910.46","8014.87","8574.55","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-04-01","8716.32","9151.42","8261.3","8492.71","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-05-01","8633.5","9050.59","8187.43","8362.54","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-06-01","8427.89","8836.38","8013.63","8269.45","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-07-01","8360.76","8751.67","7950.74","8071.6","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-08-01","8171.23","8560.56","7772.77","7983.84","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-09-01","8066.9","8812.62","7690.41","8737.05","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-10-01","8928.17","9463.43","8393.99","8754.08","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-11-01","9026.67","9538.28","8438.47","8915.11","NGN"
"","Nigeria","Market Average","Market Average","maize","2019-12-01","8876.1","9365.41","8137.51","8273.36","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-01-01","8381.04","8881.64","7904.57","8658.38","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-02-01","8747.13","9237.43","8280.76","9032.26","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-03-01","9315.56","10057.42","8847.73","10011.14","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-04-01","10242.83","10858.92","9665.63","10738.65","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-05-01","11003.91","11648.96","10402.56","11435.3","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-06-01","11643.31","13496.93","11025.25","13468.53","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-07-01","13869.59","15783.23","12815.89","15720.62","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-08-01","16436.53","18251.56","15072.63","17583.9","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-09-01","17936.55","19352.49","16511.68","17982.67","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-10-01","18169.37","19348.46","16053.48","16123.61","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-11-01","16049.76","17217.72","14283.54","14551.4","NGN"
"","Nigeria","Market Average","Market Average","maize","2020-12-01","14460.14","16353.79","13371.17","16032.85","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-01-01","16401.39","17851.01","15137.19","17000.88","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-02-01","17814.34","18973.04","16660.04","18229.62","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-03-01","18258.22","19339.36","17191.52","18743.1","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-04-01","19089.57","20110.83","18076.21","18997.46","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-05-01","19280.01","20243.48","18311.13","19224.07","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-06-01","19424.01","21867.27","18488.09","21836.88","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-07-01","22400.23","23997.67","20894.39","22636.87","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-08-01","23415.83","25250.03","21849.43","23513.28","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-09-01","23476.83","24959.14","21850.52","22281.12","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-10-01","22575.95","23865.84","19743.53","19908.9","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-11-01","19805.69","21208.24","17943.19","18679.09","NGN"
"","Nigeria","Market Average","Market Average","maize","2021-12-01","18646.66","20046.95","17359.65","19375.13","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-01-01","19915.01","21554.73","18696.6","21309.41","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-02-01","21919.55","23269.27","20569.82","21492.22","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-03-01","21917.58","23111.43","20708.4","21535.56","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-04-01","21546.76","22633.33","20075.17","20454.79","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-05-01","20699.36","21756.18","19533.65","19958.97","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-06-01","20063.63","21112.63","19054.85","20404.31","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-07-01","20804.4","21810.47","19778.97","20990.48","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-08-01","21404.86","22403.58","20001.48","20131.01","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-09-01","20291.41","21346.72","19225.9","20114.08","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-10-01","20184.46","21174.2","19149.92","19988.01","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-11-01","20390.93","21444.24","19439.69","20345.91","NGN"
"","Nigeria","Market Average","Market Average","maize","2022-12-01","20653.96","21687.04","19637.83","20677.68","NGN"
"","Nigeria","Market Average","Market Average","maize","2023-01-01","20960.26","21935.34","19982.4","20653.78","NGN"
