Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,191.400000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,170.300000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,145.500000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,167.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,187.200000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,174.600000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,283.800000,A
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,120.800000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,142.500000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,143.600000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,151.900000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,159.600000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,7.350000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,8.320000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,16.500000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,15.830000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,23.510000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,37.590000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,42.180000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,40.940000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,48.440000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,43.290000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,65.090000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,82.090000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,78.280000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.790000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,77.960000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,85.680000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,78.110000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,119.670000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,63.950000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,76.150000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,78.600000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,85.080000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,89.270000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,102.950000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.480000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,102.570000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,111.600000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,110.150000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,94.360000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,98.020000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,100.090000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,125,'01520.01,"Cassava, fresh",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,111.720000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,230120.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,235990.000000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,255160.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,291028.000000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,302908.000000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,71440.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,76240.000000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,78180.000000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,79240.000000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,230120.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,235990.000000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,255160.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,291028.000000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,302908.000000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,71440.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,76240.000000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,78180.000000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,79240.000000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1780.800000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1775.900000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1943.700000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2262.100000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,2407.700000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,475.300000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,495.500000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,496.400000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,503.700000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,31.650000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,35.850000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,71.090000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,68.180000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,101.270000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,161.950000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,181.710000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,176.350000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,208.670000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,219.350000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,280.380000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,353.610000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,337.220000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,345.820000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,373.910000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,426.480000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,443.880000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,680.100000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,363.440000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,104.690000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,111.720000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,114.570000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,61.180000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,55.790000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,57.630000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,68.430000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,35170.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,98400.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,139470.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,153700.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,118550.000000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,140740.000000,A
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,148970.000000,A
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,232520.000000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,230120.000000,A
